id,season,neutral_site,home_team_x,home_conference,home_points,home_pregame_elo,away_team_x,away_conference,away_points,away_pregame_elo,spread,margin
400603885,2015,False,Texas A&M,SEC,30.0,1763.0,Mississippi State,SEC,17.0,1754.0,-6.0,-13.0
400757042,2015,False,UCLA,Pac-12,23.0,1810.0,Arizona State,Pac-12,38.0,1593.0,-13.0,15.0
400787252,2015,False,New Mexico,Mountain West,38.0,1251.0,New Mexico State,Sun Belt,29.0,1037.0,-14.0,-9.0
400763619,2015,False,UTEP,Conference USA,6.0,1168.0,UT San Antonio,Conference USA,25.0,1167.0,2.0,19.0
400787248,2015,False,Boise State,Mountain West,55.0,1783.0,Hawai'i,Mountain West,0.0,1312.0,-23.5,-55.0
400787250,2015,False,San Diego State,Mountain West,21.0,1381.0,Fresno State,Mountain West,7.0,1185.0,-9.5,-14.0
400757041,2015,False,Stanford,Pac-12,55.0,1799.0,Arizona,Pac-12,17.0,1621.0,-14.0,-38.0
400757043,2015,False,Colorado,Pac-12,24.0,1431.0,Oregon,Pac-12,41.0,1757.0,12.0,17.0
400764880,2015,False,Houston,American Athletic,49.0,1670.0,SMU,American Athletic,28.0,1187.0,-21.0,-21.0
400757045,2015,False,USC,Pac-12,12.0,1926.0,Washington,Pac-12,17.0,1625.0,-17.0,5.0
400763623,2015,False,Marshall,Conference USA,31.0,1660.0,Southern Mississippi,Conference USA,10.0,1315.0,-6.5,-21.0
400756946,2015,False,Virginia Tech,ACC,28.0,1597.0,NC State,ACC,13.0,1705.0,-2.0,-15.0
400787323,2015,False,Western Michigan,Mid-American,41.0,1376.0,Central Michigan,Mid-American,39.0,1428.0,-5.0,-2.0
400763537,2015,False,Ohio State,Big Ten,49.0,2012.0,Maryland,Big Ten,28.0,1340.0,-28.5,-21.0
400764882,2015,False,Temple,American Athletic,49.0,1597.0,Tulane,American Athletic,10.0,1226.0,-14.5,-39.0
400603902,2015,False,Ole Miss,SEC,52.0,1730.0,New Mexico State,Sun Belt,3.0,1036.0,-43.0,-49.0
400763432,2015,False,Kansas,Big 12,7.0,1190.0,Baylor,Big 12,66.0,2028.0,38.0,59.0
400763434,2015,True,Texas,Big 12,24.0,1434.0,Oklahoma,Big 12,17.0,1788.0,13.5,-7.0
400763622,2015,False,Florida International,Conference USA,52.0,1293.0,UTEP,Conference USA,12.0,1121.0,-13.0,-40.0
400763626,2015,False,Western Kentucky,Conference USA,58.0,1673.0,Middle Tennessee,Conference USA,28.0,1557.0,-7.5,-30.0
400756949,2015,False,Army,FBS Independents,3.0,1325.0,Duke,ACC,44.0,1648.0,11.0,41.0
400763534,2015,False,Iowa,Big Ten,29.0,1688.0,Illinois,Big Ten,20.0,1444.0,-10.0,-9.0
400763538,2015,False,Penn State,Big Ten,29.0,1595.0,Indiana,Big Ten,7.0,1469.0,-8.0,-22.0
400756951,2015,False,Pittsburgh,ACC,26.0,1554.0,Virginia,ACC,19.0,1378.0,-10.0,-7.0
400787325,2015,False,Ohio,Mid-American,34.0,1399.0,Miami (OH),Mid-American,3.0,1054.0,-17.5,-31.0
400787321,2015,False,Bowling Green,Mid-American,62.0,1424.0,UMass,Mid-American,38.0,1173.0,-13.5,-24.0
400763621,2015,False,Florida Atlantic,Conference USA,26.0,1268.0,Rice,Conference USA,27.0,1273.0,-1.5,1.0
400756947,2015,False,Boston College,ACC,0.0,1530.0,Wake Forest,ACC,3.0,1331.0,-9.0,3.0
400787322,2015,False,Eastern Michigan,Mid-American,21.0,1088.0,Akron,Mid-American,47.0,1318.0,9.0,26.0
400787320,2015,False,Toledo,Mid-American,38.0,1612.0,Kent State,Mid-American,7.0,1173.0,-15.5,-31.0
400756952,2015,False,South Florida,American Athletic,45.0,1317.0,Syracuse,ACC,24.0,1451.0,-5.0,-21.0
400763536,2015,False,Nebraska,Big Ten,21.0,1705.0,Wisconsin,Big Ten,23.0,1815.0,-1.0,2.0
400763539,2015,False,Purdue,Big Ten,13.0,1310.0,Minnesota,Big Ten,41.0,1555.0,2.5,28.0
400787324,2015,False,Northern Illinois,Mid-American,59.0,1500.0,Ball State,Mid-American,41.0,1373.0,-10.5,-18.0
400763535,2015,False,Michigan,Big Ten,38.0,1741.0,Northwestern,Big Ten,0.0,1627.0,-10.0,-38.0
400756948,2015,False,Clemson,ACC,43.0,1813.0,Georgia Tech,ACC,24.0,1769.0,-7.5,-19.0
400603903,2015,False,LSU,SEC,45.0,1760.0,South Carolina,SEC,24.0,1581.0,13.0,-21.0
400763584,2015,False,Notre Dame,FBS Independents,41.0,1745.0,Navy,American Athletic,24.0,1644.0,-16.0,-17.0
400603904,2015,False,Tennessee,SEC,38.0,1659.0,Georgia,SEC,31.0,1865.0,2.5,-7.0
400787448,2015,False,Georgia State,Sun Belt,3.0,1116.0,Appalachian State,Sun Belt,37.0,1566.0,18.0,34.0
400763435,2015,False,Texas Tech,Big 12,66.0,1564.0,Iowa State,Big 12,31.0,1382.0,-11.5,-35.0
400764884,2015,False,UCF,American Athletic,13.0,1460.0,Connecticut,American Athletic,40.0,1262.0,-3.0,27.0
400757046,2015,False,Arizona,Pac-12,44.0,1536.0,Oregon State,Pac-12,7.0,1406.0,-12.5,-37.0
400603900,2015,False,Mississippi State,SEC,45.0,1729.0,Troy,Sun Belt,17.0,1166.0,-31.5,-28.0
400757049,2015,False,Oregon,Pac-12,38.0,1766.0,Washington State,Pac-12,45.0,1444.0,-20.0,7.0
400764883,2015,False,Tulsa,American Athletic,34.0,1337.0,Louisiana Monroe,Sun Belt,24.0,1229.0,-7.0,-10.0
400763436,2015,False,West Virginia,Big 12,26.0,1758.0,Oklahoma State,Big 12,33.0,1699.0,-6.0,7.0
400787255,2015,False,Colorado State,Mountain West,10.0,1486.0,Boise State,Mountain West,41.0,1886.0,12.0,31.0
400603899,2015,False,Alabama,SEC,27.0,2029.0,Arkansas,SEC,14.0,1719.0,-16.0,-13.0
400787258,2015,False,Nevada,Mountain West,35.0,1374.0,New Mexico,Mountain West,17.0,1252.0,-6.0,-18.0
400763625,2015,False,UT San Antonio,Conference USA,31.0,1214.0,Louisiana Tech,Conference USA,34.0,1724.0,11.5,3.0
400763433,2015,False,Kansas State,Big 12,45.0,1773.0,TCU,Big 12,52.0,1986.0,7.0,7.0
400603901,2015,False,Missouri,SEC,3.0,1682.0,Florida,SEC,21.0,1806.0,3.5,18.0
400764881,2015,False,BYU,FBS Independents,45.0,1548.0,East Carolina,American Athletic,38.0,1575.0,-8.5,-7.0
400763540,2015,False,Rutgers,Big Ten,24.0,1426.0,Michigan State,Big Ten,31.0,1844.0,17.0,7.0
400756950,2015,False,Florida State,ACC,29.0,1830.0,Miami,ACC,24.0,1597.0,-9.0,-5.0
400757047,2015,False,Arizona State,Pac-12,48.0,1651.0,Colorado,Pac-12,23.0,1422.0,-12.5,-25.0
400757048,2015,False,Utah,Pac-12,30.0,1817.0,California,Pac-12,24.0,1528.0,-7.0,-6.0
400787254,2015,False,Air Force,Mountain West,31.0,1447.0,Wyoming,Mountain West,17.0,1174.0,-21.5,-14.0
400787256,2015,False,Fresno State,Mountain West,14.0,1173.0,Utah State,Mountain West,56.0,1565.0,10.0,42.0
400787257,2015,False,Hawai'i,Mountain West,14.0,1209.0,San Diego State,Mountain West,28.0,1393.0,2.0,14.0
400787450,2015,False,South Alabama,Sun Belt,31.0,1214.0,Arkansas State,Sun Belt,49.0,1322.0,6.0,18.0
400603898,2015,False,Kentucky,SEC,27.0,1476.0,Auburn,SEC,30.0,1669.0,1.0,3.0
400763629,2015,False,North Texas,Conference USA,28.0,1072.0,Western Kentucky,Conference USA,55.0,1739.0,26.5,27.0
400757050,2015,False,Stanford,Pac-12,56.0,1884.0,UCLA,Pac-12,35.0,1752.0,-5.0,-21.0
400764886,2015,False,BYU,FBS Independents,38.0,1559.0,Cincinnati,American Athletic,24.0,1564.0,-7.0,-14.0
400764885,2015,False,Tulane,American Athletic,7.0,1162.0,Houston,American Athletic,42.0,1674.0,16.0,35.0
400790882,2015,False,Utah State,Mountain West,52.0,1638.0,Boise State,Mountain West,26.0,1925.0,8.5,-26.0
400603895,2015,False,Mississippi State,SEC,45.0,1742.0,Louisiana Tech,Conference USA,20.0,1701.0,-15.5,-25.0
400764888,2015,False,East Carolina,American Athletic,30.0,1564.0,Tulsa,American Athletic,17.0,1346.0,-11.0,-13.0
400763544,2015,False,Northwestern,Big Ten,10.0,1533.0,Iowa,Big Ten,40.0,1687.0,2.5,30.0
400603894,2015,False,Memphis,American Athletic,37.0,1639.0,Ole Miss,SEC,24.0,1786.0,10.5,-13.0
400763546,2015,False,Wisconsin,Big Ten,24.0,1812.0,Purdue,Big Ten,7.0,1263.0,-20.5,-17.0
400763437,2015,False,Baylor,Big 12,62.0,2098.0,West Virginia,Big 12,38.0,1740.0,-18.0,-24.0
400756954,2015,False,Florida State,ACC,41.0,1826.0,Louisville,ACC,21.0,1682.0,-9.0,-20.0
400763439,2015,False,Kansas,Big 12,20.0,1120.0,Texas Tech,Big 12,30.0,1638.0,27.0,10.0
400763628,2015,False,Middle Tennessee,Conference USA,42.0,1491.0,Florida International,Conference USA,34.0,1386.0,-7.0,-8.0
400763627,2015,False,Florida Atlantic,Conference USA,17.0,1267.0,Marshall,Conference USA,33.0,1676.0,6.5,16.0
400787330,2015,False,Toledo,Mid-American,63.0,1645.0,Eastern Michigan,Mid-American,20.0,1045.0,-28.0,-43.0
400764887,2015,False,Connecticut,American Athletic,20.0,1362.0,South Florida,American Athletic,28.0,1382.0,-1.5,8.0
400787328,2015,False,Ohio,Mid-American,14.0,1442.0,Western Michigan,Mid-American,49.0,1377.0,-4.0,35.0
400756955,2015,False,Georgia Tech,ACC,28.0,1730.0,Pittsburgh,ACC,31.0,1554.0,-3.0,3.0
400787332,2015,False,Central Michigan,Mid-American,51.0,1427.0,Buffalo,Mid-American,14.0,1402.0,-7.0,-37.0
400787327,2015,False,Miami (OH),Mid-American,12.0,1011.0,Northern Illinois,Mid-American,45.0,1528.0,15.5,33.0
400787331,2015,False,Bowling Green,Mid-American,59.0,1457.0,Akron,Mid-American,10.0,1361.0,-11.5,-49.0
400787329,2015,False,Ball State,Mid-American,19.0,1345.0,Georgia State,Sun Belt,31.0,1074.0,-16.5,12.0
400763541,2015,False,Indiana,Big Ten,52.0,1429.0,Rutgers,Big Ten,55.0,1443.0,-6.5,3.0
400756958,2015,False,Virginia,ACC,44.0,1378.0,Syracuse,ACC,38.0,1386.0,-8.5,-6.0
400603897,2015,False,Texas A&M,SEC,23.0,1788.0,Alabama,SEC,41.0,2030.0,3.0,18.0
400763440,2015,False,Kansas State,Big 12,0.0,1776.0,Oklahoma,Big 12,55.0,1745.0,4.0,55.0
400787326,2015,False,UMass,Mid-American,10.0,1140.0,Kent State,Mid-American,15.0,1140.0,-5.0,5.0
400787453,2015,False,Troy,Sun Belt,16.0,1153.0,Idaho,Sun Belt,19.0,1055.0,-12.5,3.0
400756956,2015,False,Miami,ACC,30.0,1601.0,Virginia Tech,ACC,20.0,1638.0,-7.0,-10.0
400763543,2015,False,Minnesota,Big Ten,25.0,1602.0,Nebraska,Big Ten,48.0,1708.0,1.5,23.0
400763630,2015,False,Old Dominion,Conference USA,37.0,1131.0,Charlotte,Conference USA,34.0,1186.0,-9.5,-3.0
400763542,2015,False,Michigan,Big Ten,23.0,1835.0,Michigan State,Big Ten,27.0,1827.0,-7.0,4.0
400787264,2015,False,Wyoming,Mountain West,28.0,1168.0,Nevada,Mountain West,21.0,1403.0,7.0,-7.0
400757055,2015,False,Washington State,Pac-12,52.0,1485.0,Oregon State,Pac-12,31.0,1318.0,-8.0,-21.0
400603896,2015,False,South Carolina,SEC,19.0,1550.0,Vanderbilt,SEC,10.0,1409.0,-7.0,-9.0
400787452,2015,False,Georgia Southern,Sun Belt,56.0,1500.0,New Mexico State,Sun Belt,26.0,980.0,-26.0,-30.0
400756957,2015,False,North Carolina,ACC,50.0,1611.0,Wake Forest,ACC,14.0,1348.0,-14.0,-36.0
400787451,2015,False,Louisiana Monroe,Sun Belt,14.0,1220.0,Appalachian State,Sun Belt,59.0,1608.0,8.5,45.0
400763438,2015,False,Iowa State,Big 12,21.0,1308.0,TCU,Big 12,45.0,1983.0,18.0,24.0
400787262,2015,False,New Mexico,Mountain West,28.0,1223.0,Hawai'i,Mountain West,27.0,1194.0,-3.5,-1.0
400763631,2015,False,Southern Mississippi,Conference USA,32.0,1299.0,UT San Antonio,Conference USA,10.0,1237.0,-7.5,-22.0
400603893,2015,False,LSU,SEC,35.0,1791.0,Florida,SEC,28.0,1837.0,-6.5,-7.0
400756953,2015,False,Clemson,ACC,34.0,1852.0,Boston College,ACC,17.0,1513.0,-15.5,-17.0
400764889,2015,False,Temple,American Athletic,30.0,1661.0,UCF,American Athletic,16.0,1360.0,-18.0,-14.0
400603892,2015,False,Georgia,SEC,9.0,1843.0,Missouri,SEC,6.0,1651.0,-17.0,-3.0
400757053,2015,False,Notre Dame,FBS Independents,41.0,1773.0,USC,Pac-12,31.0,1894.0,-3.0,-10.0
400763545,2015,False,Ohio State,Big Ten,38.0,2000.0,Penn State,Big Ten,10.0,1635.0,-17.5,-28.0
400757051,2015,False,Colorado,Pac-12,31.0,1384.0,Arizona,Pac-12,38.0,1624.0,7.0,7.0
400757052,2015,False,Utah,Pac-12,34.0,1811.0,Arizona State,Pac-12,18.0,1689.0,-6.5,-16.0
400787265,2015,False,San José State,Mountain West,7.0,1308.0,San Diego State,Mountain West,30.0,1408.0,-2.0,23.0
400787454,2015,False,Arkansas State,Sun Belt,37.0,1355.0,Louisiana,Sun Belt,27.0,1361.0,-6.0,-10.0
400764890,2015,False,East Carolina,American Athletic,14.0,1572.0,Temple,American Athletic,24.0,1665.0,-2.0,10.0
400787455,2015,False,Appalachian State,Sun Belt,31.0,1691.0,Georgia Southern,Sun Belt,13.0,1522.0,-6.0,-18.0
400757056,2015,False,UCLA,Pac-12,40.0,1716.0,California,Pac-12,24.0,1534.0,-6.5,-16.0
400764891,2015,False,Tulsa,American Athletic,42.0,1338.0,Memphis,American Athletic,66.0,1677.0,11.5,24.0
400790884,2015,False,San Diego State,Mountain West,48.0,1457.0,Utah State,Mountain West,14.0,1741.0,5.0,-34.0
400756965,2015,False,Syracuse,ACC,20.0,1378.0,Pittsburgh,ACC,23.0,1570.0,6.5,3.0
400763444,2015,False,Texas,Big 12,23.0,1477.0,Kansas State,Big 12,9.0,1591.0,-3.5,-14.0
400756960,2015,False,Miami,ACC,0.0,1621.0,Clemson,ACC,58.0,1859.0,3.5,58.0
400763550,2015,False,Nebraska,Big Ten,28.0,1756.0,Northwestern,Big Ten,30.0,1469.0,-6.5,2.0
400756964,2015,False,Wake Forest,ACC,17.0,1280.0,NC State,ACC,35.0,1664.0,8.5,18.0
400764895,2015,False,UCF,American Athletic,10.0,1356.0,Houston,American Athletic,59.0,1712.0,18.5,49.0
400763632,2015,False,Charlotte,Conference USA,10.0,1184.0,Southern Mississippi,Conference USA,44.0,1345.0,16.5,34.0
400603887,2015,False,Arkansas,SEC,54.0,1718.0,Auburn,SEC,46.0,1662.0,-4.0,-8.0
400763441,2015,False,Baylor,Big 12,45.0,2120.0,Iowa State,Big 12,27.0,1315.0,-37.0,-18.0
400760496,2015,False,Rice,Conference USA,38.0,1274.0,Army,FBS Independents,31.0,1246.0,14.0,-7.0
400756959,2015,False,Louisville,ACC,17.0,1650.0,Boston College,ACC,14.0,1506.0,-8.5,-3.0
400764893,2015,False,Navy,American Athletic,31.0,1616.0,Tulane,American Athletic,14.0,1124.0,-22.0,-17.0
400787334,2015,False,Kent State,Mid-American,0.0,1149.0,Bowling Green,Mid-American,48.0,1593.0,9.5,48.0
400787266,2015,False,Air Force,Mountain West,42.0,1421.0,Fresno State,Mountain West,14.0,1102.0,-17.0,-28.0
400787337,2015,False,Western Michigan,Mid-American,35.0,1489.0,Miami (OH),Mid-American,13.0,980.0,-20.0,-22.0
400787338,2015,False,UMass,Mid-American,35.0,1131.0,Toledo,Mid-American,51.0,1694.0,9.5,16.0
400787336,2015,False,Ball State,Mid-American,21.0,1291.0,Central Michigan,Mid-American,23.0,1529.0,6.0,2.0
400763634,2015,False,Louisiana Tech,Conference USA,45.0,1643.0,Middle Tennessee,Conference USA,16.0,1497.0,-8.5,-29.0
400756961,2015,False,Virginia Tech,ACC,43.0,1618.0,Duke,ACC,45.0,1727.0,-6.0,2.0
400763442,2015,False,Oklahoma,Big 12,63.0,1930.0,Texas Tech,Big 12,27.0,1618.0,-14.5,-36.0
400763443,2015,False,Oklahoma State,Big 12,58.0,1717.0,Kansas,Big 12,10.0,1140.0,-35.0,-48.0
400763547,2015,False,Illinois,Big Ten,13.0,1445.0,Wisconsin,Big Ten,24.0,1802.0,7.0,11.0
400763635,2015,False,Marshall,Conference USA,30.0,1675.0,North Texas,Conference USA,13.0,1071.0,-31.0,-17.0
400787333,2015,False,Buffalo,Mid-American,41.0,1300.0,Ohio,Mid-American,17.0,1330.0,2.0,-24.0
400763549,2015,False,Michigan State,Big Ten,52.0,1834.0,Indiana,Big Ten,26.0,1425.0,-17.0,-26.0
400763548,2015,True,Maryland,Big Ten,30.0,1352.0,Penn State,Big Ten,31.0,1603.0,7.5,1.0
400603886,2015,False,Alabama,SEC,19.0,2049.0,Tennessee,SEC,14.0,1681.0,-14.5,-5.0
400787335,2015,False,Northern Illinois,Mid-American,49.0,1559.0,Eastern Michigan,Mid-American,21.0,996.0,-27.5,-28.0
400756963,2015,False,North Carolina,ACC,26.0,1679.0,Virginia,ACC,13.0,1386.0,-12.0,-13.0
400757057,2015,False,Arizona,Pac-12,42.0,1619.0,Washington State,Pac-12,45.0,1518.0,-8.5,3.0
400603891,2015,False,Vanderbilt,SEC,10.0,1404.0,Missouri,SEC,3.0,1652.0,2.0,-7.0
400764894,2015,False,South Florida,American Athletic,38.0,1396.0,SMU,American Athletic,14.0,1183.0,-13.0,-24.0
400787268,2015,False,Nevada,Mountain West,30.0,1379.0,Hawai'i,Mountain West,20.0,1194.0,-6.5,-10.0
400764892,2015,False,Cincinnati,American Athletic,37.0,1535.0,Connecticut,American Athletic,13.0,1348.0,-13.0,-24.0
400787456,2015,False,Idaho,Sun Belt,27.0,1066.0,Louisiana Monroe,Sun Belt,13.0,1137.0,3.5,-14.0
400763633,2015,False,Florida International,Conference USA,41.0,1380.0,Old Dominion,Conference USA,12.0,1133.0,-14.5,-29.0
400603888,2015,False,LSU,SEC,48.0,1803.0,Western Kentucky,Conference USA,20.0,1740.0,-17.0,-28.0
400763636,2015,False,UTEP,Conference USA,27.0,1028.0,Florida Atlantic,Conference USA,17.0,1268.0,5.0,-10.0
400787458,2015,False,Texas State,Sun Belt,36.0,1153.0,South Alabama,Sun Belt,18.0,1181.0,-5.0,-18.0
400787269,2015,False,San José State,Mountain West,31.0,1259.0,New Mexico,Mountain West,21.0,1223.0,-7.5,-10.0
400756962,2015,False,Georgia Tech,ACC,22.0,1714.0,Florida State,ACC,16.0,1858.0,6.5,-6.0
400603890,2015,False,Ole Miss,SEC,23.0,1748.0,Texas A&M,SEC,3.0,1769.0,-6.0,-20.0
400603889,2015,False,Mississippi State,SEC,42.0,1800.0,Kentucky,SEC,16.0,1483.0,-11.5,-26.0
400757058,2015,False,USC,Pac-12,42.0,1868.0,Utah,Pac-12,24.0,1834.0,-3.0,-18.0
400763551,2015,False,Rutgers,Big Ten,7.0,1447.0,Ohio State,Big Ten,49.0,2032.0,20.5,42.0
400787457,2015,False,New Mexico State,Sun Belt,7.0,958.0,Troy,Sun Belt,52.0,1142.0,3.5,45.0
400787267,2015,False,Boise State,Mountain West,34.0,1822.0,Wyoming,Mountain West,14.0,1192.0,-34.0,-20.0
400757059,2015,False,Oregon State,Pac-12,13.0,1285.0,Colorado,Pac-12,17.0,1389.0,-3.5,4.0
400757060,2015,False,Stanford,Pac-12,31.0,1920.0,Washington,Pac-12,14.0,1651.0,-17.0,-17.0
400756966,2015,False,Pittsburgh,ACC,19.0,1563.0,North Carolina,ACC,26.0,1681.0,2.5,7.0
400787459,2015,False,Georgia Southern,Sun Belt,37.0,1498.0,Texas State,Sun Belt,13.0,1196.0,-18.5,-24.0
400763445,2015,False,TCU,Big 12,40.0,1976.0,West Virginia,Big 12,10.0,1718.0,-14.5,-30.0
400787340,2015,False,Miami (OH),Mid-American,24.0,976.0,Buffalo,Mid-American,29.0,1363.0,9.5,5.0
400787339,2015,False,Eastern Michigan,Mid-American,28.0,983.0,Western Michigan,Mid-American,58.0,1493.0,20.5,30.0
400764896,2015,False,Connecticut,American Athletic,31.0,1309.0,East Carolina,American Athletic,13.0,1559.0,7.0,-18.0
400756967,2015,False,Wake Forest,ACC,19.0,1274.0,Louisville,ACC,20.0,1649.0,9.5,1.0
400763641,2015,False,Rice,Conference USA,17.0,1282.0,Louisiana Tech,Conference USA,42.0,1702.0,10.0,25.0
400790885,2015,False,Utah State,Mountain West,58.0,1605.0,Wyoming,Mountain West,27.0,1202.0,-24.0,-31.0
400764899,2015,False,Navy,American Athletic,29.0,1611.0,South Florida,American Athletic,17.0,1433.0,-11.0,-12.0
400763554,2015,False,Penn State,Big Ten,39.0,1597.0,Illinois,Big Ten,0.0,1451.0,-4.0,-39.0
400603872,2015,False,Auburn,SEC,19.0,1653.0,Ole Miss,SEC,27.0,1797.0,6.0,8.0
400763555,2015,False,Purdue,Big Ten,55.0,1273.0,Nebraska,Big Ten,45.0,1736.0,10.0,-10.0
400763556,2015,False,Wisconsin,Big Ten,48.0,1796.0,Rutgers,Big Ten,10.0,1397.0,-19.0,-38.0
400603876,2015,False,Texas A&M,SEC,35.0,1720.0,South Carolina,SEC,28.0,1555.0,-16.0,-7.0
400763640,2015,False,Old Dominion,Conference USA,30.0,1085.0,Western Kentucky,Conference USA,55.0,1674.0,24.0,25.0
400764897,2015,False,Cincinnati,American Athletic,52.0,1574.0,UCF,American Athletic,7.0,1255.0,-20.5,-45.0
400756971,2015,False,Florida State,ACC,45.0,1843.0,Syracuse,ACC,21.0,1385.0,-19.5,-24.0
400756968,2015,False,Boston College,ACC,10.0,1507.0,Virginia Tech,ACC,26.0,1621.0,1.0,16.0
400787342,2015,False,Ball State,Mid-American,20.0,1301.0,UMass,Mid-American,10.0,1145.0,-4.0,-10.0
400787341,2015,False,Akron,Mid-American,6.0,1225.0,Central Michigan,Mid-American,14.0,1519.0,3.5,8.0
400763642,2015,False,Southern Mississippi,Conference USA,34.0,1422.0,UTEP,Conference USA,13.0,1064.0,-18.5,-21.0
400757064,2015,False,UCLA,Pac-12,35.0,1734.0,Colorado,Pac-12,31.0,1389.0,-18.5,-4.0
400756972,2015,False,Virginia,ACC,27.0,1384.0,Georgia Tech,ACC,21.0,1729.0,2.5,-6.0
400757063,2015,False,California,Pac-12,21.0,1516.0,USC,Pac-12,27.0,1905.0,4.0,6.0
400787272,2015,False,UNLV,Mountain West,27.0,1210.0,Boise State,Mountain West,55.0,1812.0,21.0,28.0
400787460,2015,False,Appalachian State,Sun Belt,44.0,1715.0,Troy,Sun Belt,41.0,1254.0,-24.0,-3.0
400763637,2015,False,Charlotte,Conference USA,10.0,1107.0,Marshall,Conference USA,34.0,1661.0,20.0,24.0
400763638,2015,False,Florida Atlantic,Conference USA,31.0,1232.0,Florida International,Conference USA,17.0,1428.0,1.0,-14.0
400787273,2015,False,Colorado State,Mountain West,17.0,1479.0,San Diego State,Mountain West,41.0,1593.0,2.0,24.0
400603873,2015,True,Florida,SEC,27.0,1825.0,Georgia,SEC,3.0,1842.0,-2.5,-24.0
400756969,2015,False,NC State,ACC,41.0,1670.0,Clemson,ACC,56.0,2010.0,9.5,15.0
400763448,2015,False,Texas Tech,Big 12,53.0,1556.0,Oklahoma State,Big 12,70.0,1784.0,1.0,17.0
400763447,2015,False,Kansas,Big 12,7.0,1073.0,Oklahoma,Big 12,62.0,1992.0,39.0,55.0
400763552,2015,False,Iowa,Big Ten,31.0,1751.0,Maryland,Big Ten,15.0,1358.0,-16.0,-16.0
400764900,2015,False,SMU,American Athletic,31.0,1146.0,Tulsa,American Athletic,40.0,1312.0,1.5,9.0
400787463,2015,False,Louisiana,Sun Belt,30.0,1343.0,Louisiana Monroe,Sun Belt,24.0,1102.0,-9.0,-6.0
400787461,2015,False,Arkansas State,Sun Belt,48.0,1373.0,Georgia State,Sun Belt,34.0,1128.0,-18.5,-14.0
400603874,2015,False,Houston,American Athletic,34.0,1813.0,Vanderbilt,SEC,0.0,1429.0,-13.5,-34.0
400763446,2015,False,Iowa State,Big 12,24.0,1342.0,Texas,Big 12,0.0,1516.0,9.5,-24.0
400764898,2015,False,Memphis,American Athletic,41.0,1703.0,Tulane,American Athletic,13.0,1129.0,-27.5,-28.0
400763639,2015,False,North Texas,Conference USA,30.0,1085.0,UT San Antonio,Conference USA,23.0,1191.0,12.0,-7.0
400757065,2015,False,Utah,Pac-12,27.0,1797.0,Oregon State,Pac-12,12.0,1285.0,-21.5,-15.0
400756970,2015,False,Duke,ACC,27.0,1724.0,Miami,ACC,30.0,1470.0,-8.0,3.0
400763553,2015,False,Minnesota,Big Ten,26.0,1554.0,Michigan,Big Ten,29.0,1828.0,10.0,3.0
400603875,2015,False,Kentucky,SEC,21.0,1451.0,Tennessee,SEC,52.0,1690.0,7.5,31.0
400787462,2015,False,New Mexico State,Sun Belt,55.0,846.0,Idaho,Sun Belt,48.0,1101.0,3.0,-7.0
400763585,2015,False,Temple,American Athletic,20.0,1678.0,Notre Dame,FBS Independents,24.0,1799.0,10.5,4.0
400787271,2015,False,Hawai'i,Mountain West,7.0,1190.0,Air Force,Mountain West,58.0,1458.0,7.5,51.0
400757066,2015,False,Washington State,Pac-12,28.0,1529.0,Stanford,Pac-12,30.0,1933.0,12.5,2.0
400787343,2015,False,Toledo,Mid-American,27.0,1680.0,Northern Illinois,Mid-American,32.0,1572.0,-7.0,5.0
400787344,2015,False,Bowling Green,Mid-American,62.0,1679.0,Ohio,Mid-American,24.0,1267.0,-13.5,-38.0
400787345,2015,False,Kent State,Mid-American,17.0,1063.0,Buffalo,Mid-American,18.0,1347.0,3.0,1.0
400763449,2015,False,Kansas State,Big 12,24.0,1552.0,Baylor,Big 12,31.0,2093.0,18.5,7.0
400787464,2015,False,Appalachian State,Sun Belt,27.0,1711.0,Arkansas State,Sun Belt,40.0,1381.0,-12.5,13.0
400787346,2015,False,Western Michigan,Mid-American,54.0,1517.0,Ball State,Mid-American,7.0,1307.0,-13.5,-47.0
400603911,2015,False,Missouri,SEC,13.0,1627.0,Mississippi State,SEC,31.0,1832.0,7.5,18.0
400790886,2015,False,Fresno State,Mountain West,16.0,1065.0,Nevada,Mountain West,30.0,1383.0,3.5,14.0
400764901,2015,False,SMU,American Athletic,40.0,1141.0,Temple,American Athletic,60.0,1679.0,11.5,20.0
400763646,2015,False,UTEP,Conference USA,24.0,1049.0,Rice,Conference USA,21.0,1262.0,6.5,-3.0
400790887,2015,False,San José State,Mountain West,16.0,1274.0,BYU,FBS Independents,17.0,1588.0,12.0,1.0
